DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
6-Feb,SIGLO LEATHERWARE MANUFACTURING INC,SHEN ZHEN GNG CO LTD.,TILLY RUSS V. 012S,721BK8008988A,CN,546.00,HOT MELT ADHESIVE,"5,919.48",321815.00
12-Feb,CONSOLIDATED ADHESIVES INC,ADTEK MALAYSIA SDN BHD,NORTHERN VALENCE,SNKO160180100112,MY,17000.00,HOT MELT ADHESIVE (GLUE),"34,340.00",1785305.00
22-Feb,BOSTIK PHILIPPINES INC.,BOSTIK FINDLEY CHINA CO. LTD.,HUANGPU JI SI TERMINAL,13803,CN,9700.00,HOTMELT ADHESIVE TEF LT130A,"23,500.35",1228217.00
21-Feb,HILTI PHILIPPINES INC.,HILTI CORPORATION,NORTHERN DIAMOBND 804A,SGSIN0000085025,SG,773.00,INJECTABLE MORTAR,"16,442.83",898156.00
6-Feb,LLOYD LABORATORIES INC.,INGREDION SINGAPORE PTE LTD.,XIN QIN HUANG DAO,SEMNL1801038601,SG,3065.00,INSTANT TEXTRA 22.7KGS (MODIFIED STARCH),"19,748.91",1054006.00
8-Feb,COMMODITY QUEST INC.,"DEZHOU RUIKANG FOOD CO., LTD",HYUNDAI FORWARD V078S,SSLMN180423,CN,100000.00,ISOLATED SOY PROTEIN,"224,379.98",11598954.00
21-Feb,COMMODITY QUEST INC.,SHANDONG GUSHEN IMPORT EXPORT CO LT,SITC MAKASSAR 1805N,SITGTAMN573443,CN,49400.00,ISOLATED SOY PROTEIN,"110,849.60",5790807.00
8-Feb,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,NORTHERN VALENCE 1644 045N,EGLV090800017647,MY,82096.00,JOINTING COMPOUND PREMIUM PREMIX,"25,268.56",1329626.00
22-Feb,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,EVER BLISS 1646 008N,EGLV090800018902,MY,82096.00,JOINTING COMPOUND PREMIUM PREMIX,"25,268.56",1338885.00
1-Feb,PROMESSO BUSINESS SOLUTIONS CORP,BHOLE BABA MILK FOOD INDUSTRIES LTD,PIRAEUS 17007E,DLH0255246,IN,4000.00,KRISHNA BRAND RENNET CASEIN,"26,765.10",1404350.00
12-Feb,MULTIFLEX RNC PHILS. INC.,CHAN SIEH ENTERPRISES CO LTD,ACRUX N V 1803,KELMNN80125KB001,TW,45000.00,LAMINATION GLUE,"34,128.00",1895568.00
26-Feb,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO., LTD.",MOL HOPE,INLB3053TH764,TH,7240.00,LINTEC SELF ADHESIVE PRODUCTS,"79,728.33",4372810.00
26-Feb,LINTEC PHILIPPINES (PEZA) INC.,LINTEC CORPORATION,CAPE NABIL,TPRB873,JP,7931.00,LINTEC SELF ADHESIVE PRODUCTS,"64,865.87",3565246.00
9-Feb,LINTEC PHILIPPINES (PEZA) INC.,LINTEC CORPORATION,CALLAO BRIDGE,TPRA858,JP,5688.00,LINTEC SELF ADHESIVE PRODUCTS,"62,112.04",3377869.00
27-Feb,LINTEC PHILIPPINES (PEZA) INC.,PT. LINTEC INDONESIA,LEDA TRADER,3486,ID,13223.00,LINTEC SELF ADHESIVE PRODUCTS,"61,671.53",3386158.00
27-Feb,LINTEC PHILIPPINES (PEZA) INC.,PT. LINTEC INDONESIA,KMTC CHENNAI,JKT2474054,ID,12544.00,LINTEC SELF ADHESIVE PRODUCTS,"57,936.39",3201394.00
23-Feb,LINTEC PHILIPPINES (PEZA) INC.,LINTEC SINGAPORE PTE LTD,NYK JOANNA,JBMNL05575,SG,5402.00,LINTEC SELF ADHESIVE PRODUCTS,"46,992.63",2578610.00
22-Feb,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO.,LTD.",SFL AVON,ACUMNL18020024,TH,4004.00,LINTEC SELF ADHESIVE PRODUCTS,"43,744.80",2401143.00
20-Feb,LINTEC PHILIPPINES (PEZA) INC.,LINTEC CORPORATION,IWASHIRO,TPRB865,JP,4616.00,LINTEC SELF ADHESIVE PRODUCTS,"43,268.38",2358444.00
6-Feb,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO.,LTD.",SITC BANGKOK,ACUMNL18010011,TH,4164.00,LINTEC SELF ADHESIVE PRODUCTS,"38,877.22",2120387.00
7-Feb,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO.,LTD.",MOL HOPE,INLB3035TH764,TH,4310.00,LINTEC SELF ADHESIVE PRODUCTS,"35,776.83",1947122.00
21-Feb,LINTEC PHILIPPINES (PEZA) INC.,PT. LINTEC INDONESIA,ST. GREEN,52JKT0014766,ID,3189.00,LINTEC SELF ADHESIVE PRODUCTS,"20,570.08",1131601.00
16-Feb,HARDWARE & INDUSTRIAL SOLUTIONS INC,THREE BOND MANUFACTURING (THAI,MOL SPARKLE 1066N,LCHHSE18020020,TH,8000.00,LIQUID GASKET,"26,329.12",1437684.00
12-Feb,HANKYU HANSHIN LOGISTICS PHILS INC.,ITATSU CO LTD,CALLAO BRIDGE 124S,MEI1173050,JP,438.00,LOCTITE,"7,797.03",422305.00
8-Feb,HENKEL PHILIPPINES INC.,HENKEL CHEMICAL TECHNOLOGIES,YM HYDRA 1803,SHA814745,CN,4987.00,LOCTITE LIOFOL LA 7723 200KG,"15,990.27",830023.00
2-Feb,HENKEL PHILIPPINES INC.,HENKEL SINGAPORE PTE LTD,CALICANTO BRIDGE 247N,MNL180106620352,SG,282.00,"LOCTITES (LOCTITE 155235 KT1OZEN/CH,","10,022.74",539225.00
23-Feb,HENKEL PHILIPPINES INC.,HENKEL SINGAPORE PTE LTD,NYK JOANNA 063N,MNL180206620077,SG,207.00,"LOCTITES (LOCTITE MR 5923 CAN1PTEN,","8,046.24",445138.00
27-Feb,BRENNTAG INGREDIENTS INC.,SOLVAY USA INC,HYUNDAI BUSAN V 105W,CHXMAN1803001,US,816.00,MACKPRO KLP,"12,324.67",657224.00
1-Feb,B/E AEROSPACE B.V. - (PHIL BRANCH),MAGNOLIA ADVANCED,NYK ATLAS 100W,11025,US,2605.00,MAGNOLIA 7010 PART A 55 GAL DRUM,"129,720.00",6966724.00
2-Feb,JAMES HARDIE PHILIPPINES INC,VIVACITY ENGINEERING PTY LTD,K PHOENIX,SMNLE22785,AU,2150.00,MEGAPOXY P1-20L,"10,097.99",547938.00
9-Feb,ELEMATEC ANGELES INC.,ELEMATEC CORPORATION,CALLAO BRIDGE V.124S,YOKMNL8016433,JP,1209.00,"MODIFIED CYCLOALIPHATIC POLYAMINE COMPOUND,","21,039.52",1223699.00
6-Feb,JEBSEN & JESSEN INGREDIENTS (P),VEDAN VIETNAM ENTERPRISE CORP.,ST BLUE 021E,OOLU2599307629,VN,180000.00,MODIFIED STARCH ACETYLATED DISTARCH ADIPATE,"125,140.65",6495672.00
14-Feb,JEBSEN & JESSEN INGREDIENTS (P),VEDAN VIETNAM ENTERPRISE CORP,ST EVER 023A,OOLU2599307621,VN,36000.00,MODIFIED STARCH DISTARCH PHOSPHATE CTF-7657,"21,607.02",1130840.00
6-Feb,BATAAN 2020 INC.,"SMS CORPORATION CO., LTD",SITC BANGKOK V.1801N,SITGLCMN114293,TH,17000.00,MODIFIED STARCH FOR PAPER MAKING  (EXCELSIZE,"11,135.00",584009.00
6-Feb,BATAAN 2020 INC.,"SMS CORPORATION CO., LTD",SITC BANGKOK V.1801N,SITGLCMN113862,TH,17000.00,MODIFIED STARCH FOR PAPER MAKING  (EXCELSIZE,"10,370.00",544623.00
7-Feb,UNSU CORPORATION,ROQUETTE ITALIA SPA,CMA CGM MUSCA 255,APLU709085223,IT,24000.00,MODIFIED STARCH PXG,"43,204.06",2306707.00
20-Feb,UNSU CORPORATION,ROQUETTE ITALIA SPA,CMA CGM VELA 257,APLU709000905,IT,24000.00,MODIFIED STARCH PXG,"43,204.06",2328763.00
14-Feb,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,MOL HOPE 0039E,MOLU13807387577,TH,33950.00,MODIFIED STARCH(QUIK TEX 3331/PURITY77 HV 7,"30,818.75",1602014.00
15-Feb,THE PUREFOODS HORMEL COMPANY INC,GENERAL STARCH LTD,MOL HORIZON,BKKCB17018240,TH,76500.00,MODIFIED TAPIOCA STARCH,"36,280.89",1909760.00
22-Feb,THE PUREFOODS HORMEL COMPANY INC,GENERAL STARCH LTD,MOL HOPE,BKKCB18000751,TH,76500.00,MODIFIED TAPIOCA STARCH,"36,280.89",1923071.00
27-Feb,THE PUREFOODS HORMEL COMPANY INC,GENERAL STARCH LTD,HYUNDAI HARMONY,HDMUTHML0883457,TH,76500.00,MODIFIED TAPIOCA STARCH,"36,280.89",1934602.00
6-Feb,THE PUREFOODS HORMEL COMPANY INC,SMS CORPORATION CO.LTD,SITC BANGKOOK,SITGBKMN102738,TH,72000.00,MODIFIED TAPIOCA STARCH,"34,722.00",1824540.00
13-Feb,THE PUREFOODS HORMEL COMPANY INC,SMS CORPORATION CO LTD,SITC LIAONING,SITGBKMN102735,TH,48000.00,MODIFIED TAPIOCA STARCH,"23,148.00",1221459.00
20-Feb,THE PUREFOODS HORMEL COMPANY INC,SMS CORPORATION CO.LTD,SITC GUANGDONG,SITGBKMN102737,TH,48000.00,MODIFIED TAPIOCA STARCH,"23,148.00",1229953.00
14-Feb,RAM FOOD PRODUCTS INC,SINO THAI STARCH CO LTD,SITC BANGKOK 1801N,SITGLCMN116098,TH,18000.00,MODIFIED TAPIOCA STARCH,"18,245.44",952686.00
26-Feb,ENASIA IMPORT EXPORT CORPORATION,GREEN SIAM MARKETING CO LTD,WAN HAI 162 S294,0358X02075,VN,19000.00,MODIFIED TAPIOCA STARCH,"13,114.40",696602.00
9-Feb,HENKEL PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,MONACO 0037N,MOLU13807413378,TH,18000.00,MODIFIED TAPIOCA STARCH (AMYLOK 321 25KGS),"18,554.44",966242.00
8-Feb,THE PUREFOODS HORMEL COMPANY INC,GENERAL STARCH LTD,MOL HOPE,BKKCB17018239,TH,51000.00,MODIFIED TAPIOCA STARCH GELPRO L,"24,187.26",1272151.00
12-Feb,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,TALOS V.007E,OOLU4026920640,NL,39500.00,MODIFIED WAXYMAIZE STARCH,"35,312.62",1894652.00
7-Feb,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,THALASSA PISTIS V.020E,OOLU4026920380,NL,19750.00,MODIFIED WAXYMAIZE STARCH,"17,656.33",948132.00
23-Feb,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,TOKYO TRIUMPH 004E,OOLU4026932280,NL,19750.00,MODIFIED WAXYMAIZE STARCH,"17,656.31",962934.00
23-Feb,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,TOKYO TRIUMPH 004E,OOLU4026932270,NL,19750.00,MODIFIED WAXYMAIZE STARCH,"17,656.31",962934.00
6-Feb,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,CSCL STAR 052E,OOLU4026916180,NL,39500.00,MODIFIED WAXYMAIZE STARCH (RESISTAMYL 345),"35,312.62",1889949.00
7-Feb,SHIMANO PHILIPPINES INC,SHIMANO SINGAPORE PTE LTD,BUXMELODY V.093N,SNKO162180100158,SG,591.00,MOLD,"41,018.32",2225565.00
22-Feb,CAE ENTERPRISES PHILS INC,ROVSKI SDN BHD,HERMA V. 18001E,PKGMNL1802079F,MY,5500.00,MS MODIFIED SILICONE,"15,950.00",839657.00
19-Feb,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,MOL HORIZON 1098E,MOLU13807422718,TH,186150.00,NATIONAL 8991/ NOVATION (TM),"179,038.50",9354605.00
23-Feb,NUTRA TECH BIOPHARMA INC.,BIOPOTON PTY LTD,MSC ANYA,846028,AU,26960.00,NATUZYME FEED ENZYME,"86,500.81",4513269.00
28-Feb,MULTI-LINE STRUCTURES CORP,SHANDONG FEIDU ADHESIVE TECHNO,HYUNDAI GLORY 092S,CCL18020274,CN,17405.00,NETURAL WEATHERPROOF SILICONE SEALANT,"55,464.58",2911740.00
1-Feb,WU KONG SINGAPORE PTE. LTD. PHIL.,DOW CORNING CDW,OOCL MEMPHIS V. 036W,DTW0075397,US,1640.00,NON HAZARDOUS SILICONE PRODUCTS,"20,023.42",1101083.00
13-Feb,EDWARD KELLER (PHILS.) INC.,INGREDION GERMANY GMBH,THALASSA PISTIS V0957003E,EBJ31107659,DE,40000.00,"NOVATION TM 3300, HI FLO PG","90,390.03",4829443.00
20-Feb,JEBSEN & JESSEN INGREDIENTS (P),DANISCO SINGAPORE PTE LTD,NORTHERN DIAMOND V.804A,MCB161548,SG,4052.00,"OPTIMAX (R) 4060VHP, OPTIMALT (R) BBA","62,622.94",3363588.00
7-Feb,MASTERTECH INTERGROUPPE INC.,EFTEC THAILAND CO LTD,ANDERSON BRIDGE 1801N,LCHHSE18010047,TH,5500.00,P-1228 SEALTOP M120S,"8,489.62",452629.00
21-Feb,TANIKA PHILIPPINES CORPORATION,SHENZHEN TONGXIADA IMPORT AND EXPOR,WARNOW MASTER 0234 049S,SZOE12021371,CN,155.00,PAPER LABEL,"7,026.79",385071.00
13-Feb,TANIKA PHILIPPINES CORPORATION,SHENZHEN TONGXIADA IMPORT AND EXPOR,WARNOW MATE 0233 124S,SZOE12021226,CN,132.00,PAPER LABEL,"5,937.30",323253.00
23-Feb,PURATOS PHILIPPINES INC.,PURATOS NV,THALASSA ELPIDA 0961 020E,OOLU4026447790,BE,6500.00,"PASELLI BC, RESISTAMYL 367","12,130.06",655862.00
13-Feb,TOYOTA TSUSHO PHILS. CORP.,TOYOTSU CHEMIPLAS CORPORATION,OOCL NAGOYA V.101S,OOLU4034344299,JP,1864.00,PLASTIC RESIN (S440),"14,400.00",783664.00
20-Feb,WIN FORMULA INC,CONNWAY CO. LTD,IWASHIRO 251S,KELMNL1802023,TW,910.00,PLASTISOL,"6,985.27",382578.00
8-Feb,H B FULLER PHILS INC,H. B. FULLER ADHESIVES MALAYSIA SDN,XIN QIN HUANG DAO 041E,COAU7120793160,MY,1740.00,PM-7243M (INDUSTRIAL ADHESIVES),"7,259.17",375819.00
7-Feb,WU KONG SINGAPORE PTE. LTD. PHIL.,NEDEX CHEMIE DEUTSCHLAND GMBH,ITAL MELODIA 0814-114W,EGLV560700742749,DE,17357.00,POLYSULFIDE COMPONENT,"66,279.95",3593825.00
21-Feb,WU KONG SINGAPORE PTE. LTD. PHIL.,NEDEX CHEMIE DEUTSCHLAND GMBH,ITAL MILIONE 0816-091W,EGLV560700760101,NL,15936.00,POLYSULFIDE COMPONENT,"56,048.48",3159243.00
19-Feb,GRESERR CONTRACTORS & BUILDERS INC,"WELONS INDUSTRIAL CO., LTD",TILLY RUSS 013S,APLU750656528,CN,2140.00,POLYURETHANE SEALANT-LT-,"7,419.43",387134.00
9-Feb,FOOD INDUSTRIES INC.,ROQUETTE ITALIA SPA,MANCHESTER BRIDGE 014E,KKLUGOA144831,IT,18000.00,PREGEFLO CH 10,"32,752.32",1747443.00
23-Feb,PURATOS PHILIPPINES INC.,PURATOS NV,THALASSA ELPIDA 0961 020E,OOLU4026447790,BE,2000.00,"PREMIX SHELF LIFE EXTENDER B10878,  PREMIX X","35,132.66",1896114.00
7-Feb,PURATOS PHILIPPINES INC.,PURATOS NV,THALASSA PISTIS 0958 020E,OOLU4026447160,BE,700.00,"PREMIX SHELF LIFE EXTENDER B10878, PREMIX X-","12,949.32",688537.00
14-Feb,GCK INTERNATIONAL INC,UZIN UTZ CONSTRUCTION MATERIALS SHA,BINDI IPSA V.1802S,SHAMNL8370615V,CN,3720.00,PRIMER UZIN PE360 PLUS ADHESIVE UZIN PE330,"10,748.41",561351.00
5-Feb,THE PUREFOODS HORMEL COMPANY INC,ESSENTIA PROTIEN SOLUTIONS,BUDAPEST EPXRESS,712013,GB,22400.00,PROTEIN ISOLATE 1015,"65,044.77",3374963.00
22-Feb,ALTERNATIVES FOOD CORP,SCANFLAVOUR A/S,NYK EAGLE,101001,DK,21000.00,PROTEIN SUBSTANCE (SCANGEL A-93),"18,472.00",988510.00
7-Feb,ALTERNATIVES FOOD CORP,SCANFLAVOUR A/S,NYK FALCON,104001,DK,22000.00,PROTEIN SUBSTANCE (SCANGEL B-100/2),"18,952.00",1004243.00
23-Feb,THE FINIX CORPORATION,SHENZHEN GUANGHUATAI IMPORT &,ASIA IPSA S054,SZGLW1801117,CN,3596.00,"PU PRIMER MATERIALS, RESURFACER, PU SELF LEV","13,599.87",713550.00
14-Feb,UNILEVER RFM ICE CREAM INC,AVOCA INC,OOCL TAIPEI 021W,OOLU4044886230,US,2013.00,PURE ICE STRUCTURING PROTEIN,"109,426.87",5715275.00
2-Feb,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,HYUNDAI HONGKONG 105W,HDMUIPWB3459236,US,19041.00,"PURITY GUM 1773/ COLFLO67 (TRUETRACE,IP)","29,734.64",1580429.00
22-Feb,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,MOL HOPE 0040E,MOLU13807422960,TH,46000.00,PURITY SM 100/PURITY 1 AND,"46,975.08",2461785.00
20-Feb,MAKATI DEVELOPMENT CORPORATION,VANJOIN GROUP,YM IDEALS,DCSZ18010569,CN,34515.00,PUTTY POWDER,"5,876.19",313968.00
21-Feb,KK CONVERTER PHILS INC.,KUO TAI RESIN INDUSTRIAL CO LTD,WAN HAI,0017D96913,TW,36000.00,RAW MATERIALS FOR MANU.PRESSURE SENSITIVE LA,"22,390.00",1230818.00
8-Feb,KK CONVERTER PHILS INC.,KUO TAI RESIN INDUSTRIAL CO LTD,WAN HAI 162,0017D96893,TW,31744.00,RAW MATERIALS FOR MANU.PRESSURE SENSITIVE LA,"22,220.80",1217739.00
21-Feb,MONDELEZ PHILIPPINES INC,FONTERRA LIMITED,SINE MAERSK V. 1710,45334,NZ,61450.00,RENNET CASEIN 90 MESH CASEINE PRESSURE 90,"416,379.69",21668323.00
1-Feb,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO KG,YM WITNESS MOL1274,STRMNLH02401,DE,938.00,RM II 16 E CAPSULES,"5,129.46",278376.00
6-Feb,UNIVERSAL ROBINA CORPORATION,DSM NUTRITIONAL PRODUCTS ASIA,LOBIVIA V. 059E,SINCB18000978,SG,25000.00,RONOZYME NP (CT),"213,558.01",11334685.00
8-Feb,BOUNTY FRESH FOODS INC,ADISSEO ASIA PACIFIC PTE LTD,TIANJIN BRIDGE,SEMNL180120401,FR,12552.00,"ROVABIO ADV P, ROVABIO MAX ADV L, ROVABIO AD","292,000.00",15503745.00
1-Feb,SCAD SERVICES (S) PTE. LTD. - PHIL,"YOSHIMOTO TRADING CO., LTD.",IWASHIRO V. 250S,KBMN18013101,JP,896.00,RUBBER GLUE RQ-NV7E,"8,197.31",454625.00
13-Feb,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,CMA CGM BELUNI 211N,MELAS31740770,AU,31360.00,SBR SEALANT AND SEAL N FLEX 1 GREY EXP N,"98,953.99",5116600.00
15-Feb,IK PLASTIC COMPOUND PHILS. INC,NIPPON PIGMENT CO LTD,IWASHIRO 251S,YHMNL41200218JP,JP,203.00,"SC-4514, KAO WAX EB-FF","13,963.85",760274.00
19-Feb,PILIPINAS KYOHRITSU INC.,"SUMITOMO WIRING SYSTEMS, LTD",IWASHIRO V251S,JPPHTYO03150,JP,357.00,SEALANT,"9,076.30",494660.00
9-Feb,PILIPINAS KYOHRITSU INC.,"SUMITOMO WIRING SYSTEMS, LTD",CALLAO BRIDGE V124S,JPPHTYO03145,JP,218.00,SEALANT,"5,552.56",302027.00
22-Feb,SUMI PHILIPPINES WIRING SYSTEMS,SUMITOMO WIRING SYSTEMS LTD,CAPE NABIL 033S,NYKSNG6KK2646400,JP,249.00,SEALANT,"5,125.44",281427.00
7-Feb,A DIMAGUILA ENTERPRISES INC,"YOKOHAMA RUBBER THAILAND CO., LTD.",ANDERSON BRIDGE,S00094997,TH,795.00,SEALANT AND PRIMER,"9,894.00",536931.00
8-Feb,A DIMAGUILA ENTERPRISES INC,ASIA KENDY CO. LTD.,SITC BANGKOK 1801N,S00092232,TH,29390.00,SEALANT CEMEDINE,"45,653.76",2478412.00
5-Feb,EUROTILES INDUSTRIAL CORPORATION,SEL DIS TIC VE KIMYA SANAYI.AS,COLOMBO 032S,441995,TR,1932.00,"SELSIL PU SEALANT 600ML WHITE,GRAY","8,410.80",461362.00
6-Feb,SIKA PHILIPPINES INC.,SIKA KIMIA SDN BHD LOT 689,CALICANTO BRIDGE V.247N,PKGMNL181262,MY,6300.00,SIKA WT-220 PMY,"12,671.65",700136.00
9-Feb,SIKA PHILIPPINES INC.,SIKA KIMIA SDN BHD LOT 689,NYK JOANNA V.062N,PKGMNL181281,MY,3000.00,"SIKA WT-220 PMY 3.5kg/bag, SIKABIT W-1 (25kg","5,927.18",330759.00
23-Feb,BOSTIK PHILIPPINES INC.,BOSTIK B.V.,NYK ORIION,89100,NL,1942.00,SIMSON IRS 70-08 AP BLACK (ADHESIVE),"8,832.94",488048.00
13-Feb,ASIAN COATINGS PHILS.INC.,SGC TRADING  CO LTD,SITC LIAONING V1801N,SITDLCMN116266,TH,21720.00,SISTA D 100,"83,659.20",4334392.00
21-Feb,FRABELLE CORPORATION,QUINGDAO LANKANG INTERNATIONAL,PHILIPPA SCHULTE,AAJY008572,CN,22000.00,SOY PROTEIN ISOLATE PUREPRO 90E,"50,820.00",2657998.00
21-Feb,FRABELLE CORPORATION,QINGDAO LANKANG,PHILIPPA SCHULTE,AAJY008464,CN,22000.00,SOY PROTEIN ISOLATED PUREPRO 90E,"50,820.00",2657997.00
7-Feb,CARGILL TEXTURIZING SOLUTIONS,CARGILL INCORPORATED,CALLAO BRIDGE V. 124S,NYKSCHITJ6850400,US,15876.00,STABITEX-INSTANT 12624 MOD STARCH,"22,860.99",1223164.00
27-Feb,CARGILL TEXTURIZING SOLUTIONS,CARGILL INCORPORATED,CAPE NABIL V. 033S,NYKSCHIU00614300,US,15876.00,STABITEX-INSTANT 12624 MOD STARCH,"22,860.96",1242305.00
7-Feb,TEMIC AUTOMOTIVE (PHILS.) INC.,DOW CORNING SINGAPORE PTE LTD,LOBIVIA 060E,SIN9103111,SG,909.00,STC DOW CORNING 7091 ADHESIVE SEALANT BLACK,"11,962.38",653634.00
7-Feb,PROCTER & GAMBLE PHILIPPINES INC,NOVOZYMES A/S KROGSHOJVEJ 36,NYK VEGA V. 057E,CPH32102206,DK,5000.00,STC ECLIPSE  (91407951),"79,549.64",4225616.00
24-Feb,PROCTER & GAMBLE PHILIPPINES INC,NOVOZYMES (CHINA) BIOTECHNOLOGY CO,TR PORTHOS V. 004S,TSN32101065,CN,6000.00,STC MEDLEY (91667020),"47,513.09",2492319.00
7-Feb,S.D. TRADING CORPORATION,SUNSTAR CHEMICAL (THAILAND),SITC BANGKOK,MNL00420118,TH,24080.00,SUNSTAR BRAND SEALING COMPOUND,"17,435.12",958978.00
20-Feb,BOSTIK PHILIPPINES INC.,CORKJOINT SINGAPORE PTD LTD,CALICANTO BRIDGE 248N,CAL248NM1603,SG,12420.00,SUPERSWELL 47B HYDROPLHILIC BUTYL RUBBER WAT,"46,818.00",2566030.00
22-Feb,BRENNTAG INGREDIENTS INC.,SOLAE LLC,MAERSK KOLKATA V 804S,53502,US,18000.00,SUPRO 500E,"62,396.00",3312123.00
15-Feb,BRENNTAG INGREDIENTS INC.,NOVOZYMES CHINA BIOTECHNOLOGY,CIRCULAR QUAY V 267XWS,TSN31102815,CN,10800.00,T BLEND ENZYME,"77,068.80",4016965.00
20-Feb,BRENNTAG INGREDIENTS INC.,ROQUETTE FRERES,NYK ORION V 050E,KKLULEH174971,FR,30000.00,TACKIDEX I 231,"60,024.39",3229028.00
23-Feb,CM ABAYAN TRADING,YIWU JUZHAN IMP & EXP,HANSA FRESENBURG S007,505612,CN,6106.00,TAPE,"11,093.12",584433.00
21-Feb,CM ABAYAN TRADING,HUIZHOU BAISHUNXIN TRADE CO LT,SITC MAKASSAR 1804S,STMK1804MN275,CN,1170.00,TAPE ADHESIVE TAPE  BRAND NO BRAND,"5,534.39",292457.00
8-Feb,HENKEL PHILIPPINES INC.,HENKEL CHEMICAL TECHNOLOGIES,YM HYDRA 1803,SHA814745,CN,13013.00,"TECHNOMELT EASY-PAC 100 25KG,TECHNOMELT","41,726.15",2157851.00
21-Feb,HENKEL PHILIPPINES INC.,HENKEL JAPAN LTD,CORDELIA 263TVS,KIX4895691659,JP,8000.00,TECHNOMELT PA 6827 20KG,"56,150.83",3075385.00
19-Feb,NBC (PHILIPPINES) CAR TECHNOLOGY,NBC CORPORATION,IWASHIRO 251S,ENGO18020044,JP,300.00,THERMELT,"6,479.36",352198.00
20-Feb,INTER-GLOBAL GROUP DEVELOPMENT CORP,BEIJING MECKEY ENGINEERING CO.,PHILIPPA SCHULTE V.087XAS,AQDMNYL0920501,CN,21712.00,"THERMOSTABLE A-AMYLASE, SUPER PERFORMANCE CO","47,760.68",2571122.00
8-Feb,GOLDEN WHEEL INDUSTRIAL MFG CORP,DOW EUROPE GMBH,NYK ALTAIR,71079,FR,3000.00,THIXON,"9,987.50",546466.00
23-Feb,SCG MARKETING PHILIPPINES INC.,"SCG TRADING CO., LTD",SITC GUANGDONG V. 1803N,SITGLCMN116576,TH,23000.00,TILE GROUT MONTANIA BRAND(TILE GROUT DESERT,"8,828.76",472381.00
22-Feb,KINTETSU LOGISTICS(PHILIPPINES)INC.,MOMENTIVE PERFORMANCE MATERIAL,CAPE NABIL 033S,HTEX18020456,JP,569.00,"TSE3975-B, TSE3940, TSE3062 A+B KIT,","68,575.70",3749116.00
15-Feb,EC STRUCTURAL COMPOSITES INC,Fyfe Asia PTE ltd,KOTA JUTA V.0322E,SINMNL1829492,SG,5208.00,TYFO  S EPOXY,"29,107.22",1587080.00
22-Feb,BASF PHILIPPINES INC,BASF MALAYSIA SDN BHD,EVER BLISS 1646-008N,EGLV091830062061,MY,12658.00,UCRETE PT2 COMMON UCRETE PT4 GREY,"8,514.33",449368.00
12-Feb,PHILTECH GLASS INDUSTRIES CORP,ROYAL ADHESIVE & SEALANTS,HYUNDAI SINGAPORE V.095W,S00022479,US,12278.00,ULTRA/BOND ADHESIVE RUBBER COMPOUND AND GUNT,"88,993.11",4839037.00
12-Feb,SUPERL PHILIPPINES INC,SUPERL HOLDINGS LTD,BELLA J V. 18001S,ELCKHKG18010085,HK,725.00,WATER BASED ADHESIVE,"5,583.99",302545.00
23-Feb,PERPETUAL PRIME MFG. INC.,BASIC ADHESIVES GROUP,ST JOHN 18006S,188,HK,1845.00,WATER BASED ADHESIVES (NON-HAZARDOUS),"11,050.23",609456.00
26-Feb,BOSTIK PHILIPPINES INC.,POLYCOAT PRODUCTS,YM MUTUALITY 055W,404680,US,38368.00,WATERPROOFING MATERIALS (BOSCOSEAL PU),"94,716.88",5216618.00
20-Feb,BOSTIK PHILIPPINES INC.,POLYCOAT PRODUCTS,YM MASCULINITY 047W,406769,US,38368.00,WATERPROOFING MATERIALS BOSCOSEAL PU,"94,716.88",5185056.00
7-Feb,HBW ENTERPRISES COMPANY,"NINGBO SUNLIT INTERNATIONAL CO., LT",SEASPAN NEW DELHI,COAU7056542580,CN,16895.00,WHITE GLUE-ITEM#88151-36D,"12,866.66",673208.00
