DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
19-Sep,HAMBURG TRADING CORPORATION,CARGILL DEUTSCHLAND GMBH,UNI FORTUNA V.810A,470688,NL,51000.00,C TEX 06205 ACETYLATED DISTARCH ADIPATE,"45,081.90",2526345.00
24-Sep,HAMBURG TRADING CORPORATION,CARGILL DEUTSCHLAND GMBH,MADJ V.812A,85787,NL,51000.00,C TEX 06205 ACETYLATED DISTARCH ADIPATE,"45,081.90",2534621.00
4-Sep,HAMBURG TRADING CORPORATION,CARGILL DEUTSCHLAND GMBH,GH ZONDA V.812A,77046,NL,33950.00,C TEX 06205 ACETYLATED DISTARCH ADIPATE,"30,010.60",1666493.00
17-Sep,HAMBURG TRADING CORPORATION,CARGILL INCORPORATED,HYUNDAI BANGKOK V.079W,HDMUCIML3546646,US,32500.00,C TEX 06205 MOD STARCH,"28,728.25",1601948.00
18-Sep,CARGILL TEXTURIZING SOLUTIONS,CARGILL INCORPORATED,HYUNDAI GLORY V. 101S,HDMUCIML3553981,US,15876.00,CARGILL TEX 06231 MOD STARCH,"14,923.18",841040.00
13-Sep,HOUSE TECHNOLOGY INDUSTRIES PTE.LTD,HRD SINGAPORE PTE LTD,IRENES RESPECT 0003S,ONEYSM8BB3032500,JP,25761.00,CEMEDINE TILE EPOXY 50KG/SET (SILICON SEALAN,"141,550.72",7985118.00
12-Sep,AB HEINEKEN PHILIPPINES INC,NOVOZYMES MALASIA SDN BHD,CMA CGM VERDI,01PKG0152045,MY,480.00,CEREMIX PLUS MG-ENZYMES,"7,238.40",405538.00
26-Sep,IMCD PHILIPPINES CORPORATION,KMC KARTOFFELMELCENTRALEN AMBA,MILAN MAERSK V.831E,33678,DK,24750.00,CHEESEMAKER HIGHMELT,"35,887.50",2019382.00
24-Sep,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,SUI FU HANG 98 906,APLU051905817,CN,7200.00,CHM2488 (HOT MELT ADHESIVES),"21,995.92",1198035.00
11-Sep,BOUNTY AGRO VENTURES INC,NOVUS INTERNATIONAL INC CO,HORAI BRIDGE,THSE0248166,US,8000.00,CIBENZA DP 100,"106,880.00",5918369.00
4-Sep,KINTETSU LOGISTICS (PHILS) INC.,SHIRAISHI CALCIUM (SHANGHAI) INTERN,EM HYDRA 1821,605040,CN,10800.00,COLOR PASTE,"33,579.64",1894568.00
20-Sep,HOUSE TECHNOLOGY INDUSTRIES PTE.LTD,HRD SINGAPORE PTE LTD,NYK SILVIA 0501S,ONEYSM8BB3153903,JP,392.00,CORNER TILE GLUE BASE 25KG/CAN,"4,489.29",260533.00
25-Sep,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,SUI FU HANG 98 906,APLU051907659,CN,19200.00,D-3151-CZP (HOT MELT ADHESIVES),"52,254.72",2846947.00
25-Sep,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,SUI FU HANG 98 906,APLU051906304,CN,19200.00,D-3166ZP (CR) (HOT MELT ADHESIVES),"51,855.36",2825314.00
10-Sep,CHAROEN POKPHAND FOODS PHILS. CORP.,DANISCO SINGAPORE PTE. LTD.,GH ZONDA,MCB456010,BE,4000.00,DANISCO ANIMAL NUTRITION LIQUID ALPHA-AMYLAS,"27,657.54",1527038.00
10-Sep,CHAROEN POKPHAND FOODS PHILS. CORP.,DANISCO SINGAPORE PTE. LTD.,GH ZONDA,MCB456010,FI,4000.00,DANISCO ANIMAL NUTRITION-LIQUID SUBTILISIN (,"41,119.17",2268155.00
21-Sep,GCP APPLIED TECHNOLOGIES,HENKEL (THAILAND) LIMITED,CALICANTO BRIDGE 264E,LCHCB18020325,TH,16000.00,DAREX WBC 733CON,"34,720.00",1891988.00
12-Sep,DI-CATALYST INTERNATIONAL,SCIENCE TECHNICS SDN. LTD.,CMA CGM VERDI 0IL02E / SUBS,PCSPKGMNL000458,MY,1000.00,DEXTRANASE ST AND LECIPLUS,"5,950.11",331615.00
18-Sep,HAMBURG TRADING CORPORATION,CARGILL BIO CHEMICAL CO LTD,NAVIOS AMARANTH 0KR16N1NC,XDFF302356,CN,37500.00,DISTARCH PHOSPHATE STABITEX 06333,"37,684.50",2049803.00
6-Sep,MELWINJAY TRADING,SHENZHEN DEFOO PACKING,MAGNAVIA,APLU750879658,CN,3125.00,DOUBLE SIDED TAPE,"6,399.47",346797.00
25-Sep,ELEVENTH TRADING,DOW CHEMICAL SILICONES KOREA,WAN HAI,0058X28587,KR,10679.00,DOWSIL SILICONE SEALANT BRONZE CLEAR WHITE,"10,228.70",592363.00
6-Sep,ELEVENTH TRADING,DOW CHEMICAL SILICONES KOREA,CAPE NASSAD,PUSA730796,KR,12564.00,"DOWSIL SILICONE SEALANT TRANSLUCENT, BRONZE,","10,371.50",592417.00
11-Sep,RITE PRODUCTS INCORPORATED,DESIGN POLYMERICS,MAERSK ESSEN,EX1807008,US,8365.00,DP 1010 SEALANT GRAY - 1G,"9,645.48",567513.00
11-Sep,RITE PRODUCTS INCORPORATED,DESIGN POLYMERICS,MAERSK ESSEN,EX1807008,US,9295.00,DP 2502 ADHESIVE WHITE - 1 G,"9,514.24",559854.00
21-Sep,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,NYK SYLVIA 0501S,31565,JP,761.00,DRY SURF,"48,527.30",2758895.00
25-Sep,CHOEI PLASTIC WORLD PHILIPPINES INC,PLASTIC WORLD (CHINA) LTD,ANASSA 18003S,31688,HK,3500.00,EBS PALMOWAX SF/PIGMENTS,"3,366.20",194414.00
6-Sep,FRANKE FOODSERVICE SYSTEM PHILS INC,FOAM SUPPLIES,GH ZONDA V.812A,STL001846,US,2592.00,ECOMATE POLYURETAHNE CHEMICAL,"12,685.92",718488.00
11-Sep,ASCO MARKETING CORPORATION,PARMOVO S.R.L.,MACKINAC BRIDGE,PMF802647899,IT,10000.00,EGG WHITE POWDER EWPHW3,"62,664.03",3474564.00
6-Sep,ASCO MARKETING CORPORATION,PARMOVO S.R.L.,NYK HAWK,PMF802640567,IT,10000.00,"EGG WHITE POWDER EWPHW3, EWPHW5","66,672.90",3684567.00
18-Sep,SWITZ MARKETING CORPORATION,OVOBEL FOODS LIMITED,GENOVA 18103E,BLR18HS00173,IN,2500.00,EGG WHITE POWDER HIGH WHIP,"17,250.00",945956.00
18-Sep,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",HYUNDAI GLORY,APLU063935046,CN,100000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"104,800.00",5775947.00
25-Sep,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",JPO VELA,AAJY009920,TR,100000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"104,800.00",5794834.00
25-Sep,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",SEASPAN FRASER,AAJY009946,TR,100000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"104,800.00",5794834.00
20-Sep,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",HYUNDAI GLORY,AAJY009906,TR,50000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"52,400.00",2891131.00
12-Sep,AMPERE RESOURCES CORPORATION,BDP ASIA PACIFIC PTE LTD O/B,LOS ANDES BRIDGE 103N,80389,SG,430.00,ENDOTHERMIC FIRSTOP SEALANT,"12,340.31",697770.00
11-Sep,SAVE EARTH TECHNOLOGIES AND SERVICE,ENVIRO-ZYME,OOCL HOCHIMINH CITY V 25,54152,US,1490.00,"ENVIRO-ZYME FOG DIGESTER 5B,BULK,50 LBS","24,044.44",1333910.00
13-Sep,SAVE EARTH TECHNOLOGIES AND SERVICE,ENVIRO-ZYME,HO CHI MINH CITY V. 25,54234,US,1594.00,ENVIRO-ZYME SLOW RELEASE FOG BLOCK 12X2 LB.,"24,254.56",1345530.00
12-Sep,FABCON PHILS. INC.,CATALYSTS BIO TECHNOLOGIES PVT,NYK AQUARIUS V.094E,DELSINCSSI140066,IN,9000.00,"ENZYDEX PS BATCH-CBL1138, CBL1139, CBL1140,","89,820.00",4972571.00
10-Sep,SAN MIGUEL BREWERY INC,NOVOZYMES A/S,HOOGE 1804,CPH31114869,DK,13112.00,ENZYMES,"99,724.20",5520700.00
27-Sep,AB HEINEKEN PHILIPPINES INC,NOVOZYMES MALAYSIA SDN BHD,PL GERMANY V. 065E,01PKG0156026,DK,600.00,ENZYMES (ATTENUZYME CORE),"5,568.00",316649.00
10-Sep,JTK ELECTRONIC COMPONENTS,WELLS ELECTRONIC MATERIALS,SITC SEMARANG 1818S,SZHOE18085915,CN,2152.00,EPOXY ADHESIVE,"11,676.18",662248.00
18-Sep,MENLO LIGHTING CORPORATION,"E-ABLE POWER TECHNOLOGY CO., LTD",YOSSA BHUM 236S,SCSZ18081076,CN,950.00,EPOXY RESIGN GLUE,"4,076.88",224402.00
14-Sep,SIIX LOGISTICS PHILS. INC.,SIIX CORP. TOKYO HEADQUARTER,IRENES RESPECT 0003S,446993,JP,816.00,EPOXY RESIN B,"8,853.66",504891.00
21-Sep,STRONGBOND PRODUCTS PHILIPPINES INC,SHANGHAI HORSE CONSTRUCTION CO,BOMAR AURORA 006S,SZE18091535,CN,3480.00,EPOXY RESIN CFRP EPOXY RESIN LEVELLING,"10,850.51",622395.00
20-Sep,ELEMATEC ANGELES INC.,ELEMATEC CORPORATION,NYK SILVIA V.0501S,31510,JP,1127.00,EPOXY RESIN COMPOUND ETC,"18,338.88",1119164.00
5-Sep,STRONGBOND PRODUCTS PHILIPPINES INC,SIMPSON STRONG TIE INC,BOMAR AURORA 005S,706100,US,118.00,EPOXY TIE ADHESIVE,"3,271.45",185151.00
3-Sep,WORLD HOME DEPOT CORP.,PT.APLUS PACIFIC,NORTHERN DEFENDER 808A,AJKMNND8080506,ID,19680.00,EUROBOARD JOINT COMPOUND @20KG 1000 BAG,"3,999.97",221150.00
4-Sep,NAN PAO RESINS CHEMICAL PHILIPPINES,PLUVITEC SPA,URU BHUM 045N,EGLV550800135553,IT,8820.00,EVOTEC PA 3 MM ON SLATE GREY 180M,"4,035.42",232263.00
4-Sep,NAN PAO RESINS CHEMICAL PHILIPPINES,PLUVITEC SPA,URU BHUM 045N,EGLV550800135553,IT,69483.00,EVOTEC PA 4 MM ON SLATE GREY 180M,"27,963.20",1584695.00
11-Sep,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO,NYK FALCON ONE13173,STRMNLI01450,DE,1035.00,FFB ES R FIBERBARR ELASTOSEAL RED,"9,038.47",510036.00
27-Sep,FISCHER PH ASIA INC,FI SCHERWERKE GMBH AND CO KG,NYK IBIS,STRMNLI01557,DE,1077.00,FFB ES R FIREBARR ELASTOSEAL RED,"8,164.83",465588.00
4-Sep,HILTI PHILIPPINES INC.,HILTI AG,ATHOS,MNL216758,DE,1223.00,FILLING FOAM,"8,673.66",492582.00
5-Sep,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO KG,YM WHOLESOME ONE2727,STRMNLI01386,DE,1504.00,FIXING MATERIAL FIS SB 390 S,"20,930.90",1176895.00
13-Sep,PIONEER ADHESIVES INC.,AKKIM YAPI KIMYASALLARI SAN VE,CERINTHUS V. 0433-007W,EGLV594800114523,TR,17754.00,"FLEXOSEAL PU SEALANT SAUSAGE GREY, PIONEER P","52,647.30",2979617.00
3-Sep,SOLAR PHILS MODULE MANUFACTURING,SUZHOU TONSAN ADHESIVE LTD,HYUNDAI GLORY 100S,SESHA18080051,CN,965.00,FRAME SILICONE,"3,699.31",200751.00
21-Sep,OHGITANI PHILIPPINES INC.,OHGITANI CORPORATION,NYK SILVIA 0501S,KMN6505,JP,4103.00,FUJIMI OPTICAL EMERY MINUTE POWDER,"20,318.99",1116863.00
4-Sep,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S320,0018C33934,TW,1500.00,FW PRODUCTS 111YCN,"3,525.00",199429.00
4-Sep,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S320,0018C33934,TW,4500.00,FW PRODUCTS NP 71KN,"9,540.00",538018.00
13-Sep,HARDWARE & INDUSTRIAL SOLUTIONS INC,ATLANTIC GULF INTERNATIONAL PT,LOS  ANDRES BRIDGE 103N,SECON1808005402MN,SG,545.00,"GASKET, ADHESIVE. AGENTS","7,680.10",433455.00
17-Sep,SUCERE FOODS CORPORATION,ROUSSELOT (M) SDN BHD,CMA CGM VERDI,A168A08144,BR,20000.00,GELATIN 220 H 20,"122,340.00",6820129.00
20-Sep,MARKENBURG INTERNATIONAL FOODS CORP,ROUSSELOT SDN BHD,ACX CRYSTAL 183N,HDMUSGML0549824,SG,20000.00,GELATIN 220 H 20,"112,190.00",6257043.00
20-Sep,MARKENBURG INTERNATIONAL FOODS CORP,ROUSSELOT SDN BHD,ACX CRYSTAL V 183N,HDMUSGML0549827,SG,20000.00,GELATIN 220 H 20,"112,190.00",6256293.00
24-Sep,PONDEROSA LEATHER GOODS CO. INC.,TRION CORPORATION,NYK SILVIA 05015,TCLJ8009357,JP,645.00,GLOVE GREASE,"9,872.09",562444.00
17-Sep,ASIA PRIMERA KIMIKA INC.,"TAIWAN P-MORE TRADING CO., LTD",SINGAPORE V.039S,TWNHSE18080608,TW,125.00,GLUADIN WLM BENZ HYDROLIZED PROTIEN,"3,200.73",176933.00
13-Sep,KOU FU PACKAGING CORPORATION,"OEC SHIPPING AGENCY CO, LTD.",MARIA SCHULTE V-304S,HDMUTAWB0689409,TW,19000.00,GLUE,"39,900.00",2367206.00
21-Sep,SOUTHTRANS TRADING,"SHENZHEN ANSUTONG TRADE CO., LTD",MAGNAVIA V.18019N,APLU751012333,CN,4412.00,GLUE,"10,396.08",571548.00
20-Sep,ECJJ ENTERPRISE,DONGGUAN ZHENGYANG IMP & EXP,AS SICILIA,96759,CN,5900.00,GLUE,"7,574.37",412134.00
18-Sep,ECJJ ENTERPRISE,YIWU XUZHAN IMP & EXP CO LTD,ISAO,SNL8NBPLB403928,CN,3300.00,GLUE,"4,064.80",222337.00
7-Sep,XIREN MARKETING,FUJIAN HUANGUAN IMP&EXP TRADE,SITC MAKASSAR V.1822S,STMK1822MN013,CN,3240.00,GLUE,"3,334.64",180856.00
8-Sep,NOLRAM TRADING,SHENZHEN YI QI FA IMPORT AND,SITC MAKASSAR,STMK1822MN071,CN,3089.00,GLUE - GLUE STICK,"4,432.25",241123.00
20-Sep,PRINT4U INC,TRANS WAGON INTL CO LTD,HYUNDAI GLORY,HDMUTAML0698408,TW,19000.00,GLUE POWDER,"19,000.00",1113733.00
6-Sep,SYNERGY SALES INTERNATIONAL CORP,XIAMEN QICHEN IMPORT & EXPORT,GSL VALERIE V-005S,96091,CN,22000.00,GLUE STARCH AS PER INV#XG180824 dtd. 8/28/20,"12,020.00",655076.00
14-Sep,FALCONARROW MARKETING,"YIWU XUZHAN IMP AND EXP CO.,",CUCKOO HUNTER V.018S,COAU7057068620,CN,1800.00,GLUE STICK,"3,665.89",199403.00
13-Sep,SHARPEID ENTERPRISES,QUANZHOU ZHONGDA DEVELOPMENT,SITC DAVAO  1822S,STDV1822MN074,CN,4455.00,"GLUE, GLUESTICKS","5,733.50",312980.00
18-Sep,PHILIPPINE ASSOCIATED SMELTING AND/,GELITA NZ LTD.,SCHUBERT V.228N,CIF715111,NZ,9091.00,"GLUE, POWDER FORM","61,800.00",3653819.00
10-Sep,BRENNTAG INGREDIENTS INC.,DUPONT NUTRITION BIOSCIENCES,MILAN MAERSK V 831E,90329,DK,580.00,GRINDAMYL XV,"8,548.97",475734.00
6-Sep,BRENNTAG INGREDIENTS INC.,DUPONT NUTRITION BIOSCIENCE APS,MONACO MAERSK,80286,DK,1010.00,"GRINDAMYL XV, POWERBAKE 4400, POWERFRESH SPE","33,855.25",1871525.00
4-Sep,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,GUANHAIAN98 816,APLU051890084,CN,4000.00,GRIPWELL 1088 (HOT MELT ADHESIVES),"9,019.55",487007.00
7-Sep,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER ADHESIVES MALAYSIA SDN,MAIN TRADER 1673 044N,PKGMNL000641,MY,7000.00,GRIPWELL 1201 (INDUSTRIAL ADHESIVES),"13,355.19",717460.00
21-Sep,DESK TOP BAGS PHILIPPINES INC.,GOLDEN COMPANY LIMITED,CALICANTO BRIDGE 264E,PSGNMNL1803502,VN,271.00,HANDBAG ACCESSORIES,"11,639.64",666508.00
18-Sep,IMCD PHILIPPINES CORPORATION,SANOVO FOODS A/S,BERNADETTE V.002E,HDMUHBWB0490932,DK,15000.00,HEN EGG ALBUMEN POWDER,"88,808.89",4947693.00
3-Sep,IMCD PHILIPPINES CORPORATION,SANOVO FOODS A/S,HYUNDAI FORWARD V.087E,HDMUHBWB0490916,DK,20250.00,"HEN EGG ALBUMEN POWDER,WHIP","119,309.41",6582519.00
10-Sep,HENKEL PHILIPPINES INC.,HENKEL SINGAPORE PTE LTD,LOBIVIA 074E,MNL180906620027,SG,695.00,HENKEL (TM) STC: ADHESIVE (LOCTITES),"12,152.29",690101.00
3-Sep,WISDOM MFG CO LTD,SHENZHEN IDEAL FRIENDSHIP IMPORT &,ELLA,88048,CN,22800.00,HENKEL ADHESIVE GLUE WG 06,"15,878.40",906743.00
18-Sep,BOSTIK PHILIPPINES INC.,JIANGSU BOSTIK ADHESIVE CO. LTD,DONG FANG QIANG 1816S,27930,CN,15000.00,HERBERTS EPS71 PURBMP830 HERB 2KLF520 HARDEN,"57,975.45",3136174.00
28-Sep,EDWARD KELLER (PHILS.) INC.,INGREDION GERMANY GMBH,THALASSA PATRIS V0985023E,EBJ31108235,DE,20000.00,HI FLO PG,"26,257.15",1479850.00
21-Sep,CTC FAR EAST PHILIPPINES INC,HILMAR INGREDIENTS,HYUNDAI JAKARTA/089W,SFOMAN1833001,US,2880.00,HILMAR 8200 HEAT STABLE / GELLING WHEY PROTE,"19,440.00",1087804.00
17-Sep,HILTI PHILIPPINES INC.,HILTI CORPORATION,UNI FORTUNA 810A,SGSIN0000094244,SG,8250.00,HILTI FIXING EQUIPMENT INJECTABLE MORTAR,"63,593.71",3616115.00
5-Sep,HILTI PHILIPPINES INC.,HILTI CORPORATION,GH ZONDA 812A,SGSIN0000093539,SG,13125.00,"HILTI FIXING EQUIPMENT INJECTABLE MORTAR, FS","69,675.65",3925555.00
21-Sep,AKAGI GOMU PHILS. CORP.,"AKAGI CO., LTD",NYK SILVIA 0501S,YLKS8052963,JP,3329.00,HOT MELT,"13,796.86",784365.00
27-Sep,MYSTIC FABRIC ENTERPRISE,ADTEK CONSOLIDATED SDN BHD,PL GERMANY V065E,PKGCB18008741,MY,19654.00,HOT MELT ADHESIVE,"14,135.26",824956.00
18-Sep,ANGELES ALLIANCE LEATHERWARE INC.,DINGZING ADVANCED MATERIALS INCORPO,SINGAPORE V. 039S,LMKHH1808024,TW,393.00,HOT MELT ADHESIVE (TPU FILM),"5,483.79",316866.00
7-Sep,GTK TRADING,ADTECH FAREAST CORPORATION,INTERASIA FORWARD N062,GWEP18008693,VN,17500.00,HOT MELT GLUE STICK,"17,777.10",1011613.00
6-Sep,PROCTER & GAMBLE PHILIPPINES INC.,HENKEL CHECMICAL TECHNOLOGIES (SHAN,SITC SEMARANG V.1818S,3626,CN,8640.00,HOTMELT ADHESIVE,"39,963.19",2259425.00
5-Sep,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS VN ENTERPRISE LTD,CALICANTO BRIDGE 263E,S00803950,VN,12100.00,HOTMELT ADHESIVE BOOKBINDING HM 504B2,"23,840.89",1284928.00
28-Sep,PIVOT-HAWKS MANILA. INC,ELLSWORTH ADHESIVES W129 N1082,HY SHANGHAI V.109W,CHIMAN18039,US,285.00,HUMISEAL 1B73,"19,519.28",1095885.00
27-Sep,H.B FULLER (PHILIPPINES) INC.,H.B FULLER ADHESIVE MALAYSIA SDN BH,PL GERMANY V.065E,PKGMNL000664,MY,11120.00,INDUSTRIAL ADHESIVES ADVANTRA PHC 9256 DURAB,"34,166.53",1861929.00
25-Sep,GREENFLOOR INNOVATIONS CORPORATION,FLOOR CHEM ASIA CO LTD,CALICANTO BRIDGE 264E,ONEYBKKUA6501600,TH,130019.00,INDUSTRIAL POLYURETHANE FLOOR COATING,"148,708.65",8096702.00
25-Sep,BARRINGTON CARPETS INC.,INTERFACEFLOR (TAILAND) CO LT,SITC LIAONING,SK001226,TH,1642.00,INTERTAC GLUE,"4,861.07",267407.00
3-Sep,AMPERE RESOURCES CORPORATION,BDP ASIA PACIFIC PTE LTD O/B,ACX CRYSTAL 181N,80214,SG,947.00,INTUMESCENT FIRESTOP SEALANT,"21,074.43",1185067.00
14-Sep,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,BUXMELODY 1675 101N,EGLV090800190918,MY,82096.00,JOINTING COMPOUND PREMIUM PREMIX,"25,268.56",1390816.00
13-Sep,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,EVER BLISS 1674 015N,EGLV090800190900,MY,41048.00,JOINTING COMPOUND PREMIUM PREMIX,"12,634.28",693331.00
27-Sep,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,EVER BONNY 1677 006N,EGLV090800217336,MY,41048.00,JOINTING COMPOUND PREMIUM PREMIX,"12,634.28",700566.00
28-Sep,HOUSE TECHNOLOGY INDUSTRIES PTE.LTD,KLEBCHEMIE MG BECKER,SINGAPORE 041S,N670191110,BE,13200.00,KLEIBERIT 502.8 METAL DRUM WITH INLINER,"61,416.34",3504179.00
18-Sep,BULWARK EQUIPMENT PARTSHOUSE INC,"FLOOR CHEM ASIA CO., LTD",HORAI BRIDGE 098E,ONEYBKKU96561600,TH,24830.00,KONCREFLEX FLOOR COATING MD/HD GREEN,"24,151.98",1320414.00
10-Sep,DKSH PHILIPPINES INC.,SMS CORPORATION CO LTD,GUAYAQUIL BRIDGE V.744E,ONEYBKKU91563300,TH,30000.00,"KREATION MB,KREATION 20CL,SAUCETEC 637","25,293.42",1362158.00
13-Sep,SAN MIGUEL BREWERY INC,GENENCOR INTERNATIONAL B.V,CMA CGM CHRIDTOPHE COLOMB,ANT1174769,NL,7168.00,LAMINEX,"39,613.37",2213426.00
4-Sep,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S320,0018C33934,TW,4500.00,LIQUID ADHESIVE 173M,"10,935.00",616544.00
4-Sep,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S320,0018C33934,TW,1818.00,LIQUID ADHESIVE 196NH1,"5,411.57",305625.00
13-Sep,HENKEL PHILIPPINES INC.,HENKEL SINGAPORE PTE LTD,KOTA JUTA V0336E,MNL180906620131,SG,240.00,"LOCTITE 243 BO50MLEN/CH/JP,","3,695.01",215213.00
18-Sep,DYSON ELECTRONICS PTE LTD PH BRANCH,HENKEL SINGAPORE PTE LTD,ACX CRYSTAL 183N,SG000023690OE,SG,300.00,LOCTITE EA 9492 B EDS CONTROL 17060-22 FEB 2,"26,847.29",1528366.00
4-Sep,DYSON ELECTRONICS PTE LTD PH BRANCH,HENKEL SINGAPORE PTE LTD,ACX CRYSTAL 007N,SG000023620OE,SG,120.00,LOCTITE EA 9492 B EDS CONTROL 17060-22 FEB 2,"10,828.69",613663.00
26-Sep,B/E AEROSPACE B.V. - (PHIL BRANCH),MAGNOLIA ADVANCED,MAERSK GARONNE 832W,808012,US,2569.00,MAGNOLIA 7010 PART A,"130,320.00",7430888.00
26-Sep,B/E AEROSPACE B.V. - (PHIL BRANCH),MAGNOLIA ADVANCED,MAERSK GARONNE 832W,807021,US,2569.00,MAGNOLIA 7010 PART A,"130,320.00",7430888.00
12-Sep,BASF PHILIPPINES INC,BASF CONSTRUCTION CHEMICALS,TINA I 103E,Z580070246,AE,6000.00,MASTERPROTECT 180,"28,751.63",1629091.00
18-Sep,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,GUAYQUIL BRIDGE 745E,ONEYBKKU91036500,TH,151700.00,MODIFEID STARCH PURITY SM 100 / TEXTAID A /,"156,612.45",8501015.00
17-Sep,WILLS INTERNATIONAL SALES CORP.,NATIONAL STARCH AND CHEMICAL,GUAYAQUIL BRIDGE 745E,ONEYBKKUA7193700,TH,18000.00,MODIFIED STARCH,"15,089.96",825972.00
6-Sep,WRIGLEY PHILIPPINES INC,JASOL ASIA PACIFIC LIMITED,HORAI BRIDGE V. 098E,SITGLCMN138897,TH,12000.00,MODIFIED STARCH,"12,927.12",701352.00
25-Sep,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,SITC LIAONING 1829N,ONEYBKKUB1270500,TH,12250.00,MODIFIED STARCH,"10,835.94",597869.00
10-Sep,ARVIN INTERNATIONAL MARKETING INC.,SUNAR MISIR ENTEGRE TESISLERI,HAMBURG EXPRESS 029E,ONEYMERU01392800,TR,21000.00,MODIFIED STARCH,"7,980.00",451898.00
4-Sep,JEBSEN & JESSEN INGREDIENTS (P),VEDAN VIETNAM ENTERPRISE CORP,NORDPUMA 1002S,A598007578,VN,36000.00,MODIFIED STARCH ACETYLATED DISTARCH,"28,987.53",1564936.00
24-Sep,JEBSEN & JESSEN INGREDIENTS (P),VEDAN VIETNAM ENTERPRISE CORP.,KMTC SURABAYA - V.1805N,SGN2486332,VN,90000.00,MODIFIED STARCH ACETYLATED DISTARCH PHOSPHAT,"70,668.36",3859030.00
4-Sep,BATAAN 2020 INC.,NATIONAL STARCH AND CHEMICAL (THAIL,HORAI BRIDGE 098E,ONEYBKKU86204600,TH,17000.00,MODIFIED STARCH FOR PAPER MAKING  (CATO 306,"13,832.49",750056.00
25-Sep,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,HORAI BRIDGE 099E,ONEYBKKU91118600,TH,53704.00,MODIFIED STARCH NATIONAL 7 PURITY 77 HV,"41,790.39",2280218.00
28-Sep,UNSU CORPORATION,ROQUETTE ITALIA SPA,CSCL LE HAVRE 121E,APLU709090607,IT,48000.00,MODIFIED STARCH PXG,"86,347.27",4862198.00
11-Sep,MC RITZ INTERNATIONAL CORPORATION,EHM INTERTRADING CO LTD,SITC LIAONING 1827N,LCHCB18022078,TH,80000.00,MODIFIED TAPIOCA STARCH,"44,853.63",2427991.00
25-Sep,RAM FOOD PRODUCTS INC.,"SINO-THAI STARCH CO., LTD",NORDPANTHER V.0XS1GN,BKK1919641,TH,18000.00,MODIFIED TAPIOCA STARCH,"19,273.00",1055251.00
20-Sep,DEL MONTE PHILS INC. / PHILPACK,GENERAL STARCH LIMITED 3539,CALICANTO BRIDGE 264E,ONEYBKKU71180300,TH,200000.00,MODIFIED TAPIOCA STARCH STARFIRM 68,"162,100.00",8842325.00
5-Sep,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,CSCL ATLANTIC V.024,APLU706173067,NL,197500.00,MODIFIED WAXYMAIZE STARCH,"164,879.00",9134583.00
25-Sep,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V,OOCL GERMANY 005,APLU706175694,NL,79000.00,MODIFIED WAXYMAIZE STARCH,"65,951.60",3708012.00
