DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
9-Nov,PAREXGROUP INC.,EMFI SAS,MOSCOW MAERSK 838E,KEH022507,FR,11529.00,7900 POC 600ML LANKO 603 PH GREY,"35,942.11",2036597.00
26-Nov,PROMESSO BUSINESS SOLUTIONS,BHOLE BABA MILK FOOD INDUSTRIES LTD,PIRAEUS V 18007E,DLH0338361,IN,9000.00,KRISHNA BRAND RENNET CASEIN,"47,663.59",2638122.00
26-Nov,MEAD JOHNSON NUTRITION (PHILS) INC,KERRY INGREDIENTS (IRELAND) LTD,BG JADE 1844,IEORK0000000137,IE,16800.00,9075 ULTRANOR MILK PROTEIN ISOLATE,"169,883.89",9041886.00
16-Nov,3M PHILS. INC.,3M EMEA GMBH,YM WELLHEAD 18E,ANR186336093,CH,388.00,950 ABS5768 A 500MM X 55M CC05,"10,413.57",585080.00
14-Nov,DOLE PHILIPPINES INC,NOVOZYMES MALAYSIA SDN BHD,PL GERMANY/066E,01PKG0161799,MY,960.00,3655400-100 PECTINEX ULTRA TROPICAL,"9,822.00",561105.00
6-Nov,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,LOS ANDES BRIDGE V. 107N,GALSE181006901,SG,271.00,ADHESIVE - HUNTSMAN 2014-1,"17,984.74",1020032.00
6-Nov,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,LOS ANDES BRIDGE V. 107N,GALSE181006901,SG,147.00,ADHESIVE - HUNTSMAN 2014-2,"9,770.48",555371.00
29-Nov,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,ZANTE V. 065E,GALSE181107501,SG,279.00,ADHESIVE ARALDITE 2022 PART A,"18,867.24",1043499.00
6-Nov,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,LOS ANDES BRIDGE V. 107N,GALSE181006901,SG,399.00,ADHESIVE ARALDITE 2022 PART A,"18,823.43",1067475.00
6-Nov,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,LOS ANDES BRIDGE V. 107N,GALSE181006901,SG,284.00,ADHESIVE ARALDITE 2022 PART B,"18,823.43",1067475.00
29-Nov,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,ZANTE V. 065E,GALSE181107501,SG,349.00,ADHESIVE ARALDITE 2022 PART B (COMPONENT),"23,584.05",1303692.00
